ds001_id,spotify_id,song,artist,release,duration_ms,popularity,danceability,energy,key,mode,valence,tempo,genres,tags,lang,matched_event_count,interaction_count_sum,preference_weight_sum,preference_weight_max,source_types,spotify_track_ids,interaction_types
55DcTLYWMGMgRiWh,2cmRpmO04TLaKPzmAzySYZ,Dance Yrself Clean,LCD Soundsystem,2010,536471,60.000000,0.739000,0.611000,11,1,0.794000,98.004000,"electronic,electro","electronic,dance,indie,electro",en,1,10,1.000000,1.000000,top_tracks,2cmRpmO04TLaKPzmAzySYZ,history
569DDnQOSEyuJug9,0R8P9KfGJCDULmlEoBagcO,Trouble,Coldplay,2000,273427,67.000000,0.561000,0.547000,11,0,0.190000,139.755000,"rock,britpop","alternative,rock,britpop,coldplay,piano",en,2,25,2.500000,1.500000,top_tracks,0R8P9KfGJCDULmlEoBagcO,history
57kWBGxuEvgZTwoz,6vQN2a9QSgWcm74KEZYfDL,Take a Chance on Me,ABBA,1977,243933,61.000000,0.685000,0.685000,11,1,0.925000,106.987000,"pop,disco","pop,70s,disco,abba,swedish",en,3,50,5.000000,2.500000,top_tracks,5BckPAYcKEJuYs1eV1BHHe,history
5ETdBRySEeluPv63,0hNhlwnzMLzZSlKGDCuHOo,Space Song,Beach House,2015,320467,62.000000,0.509000,0.790000,0,0,0.625000,147.073000,"dream pop,indie pop","dream pop,indie pop",en,2,25,2.500000,1.500000,top_tracks,1ZgMsA55GIY7ICkQh5MILA|7H0ya83CMmgFcOhw0UB6ow,history
5Fs5vJUXYzgwIFNx,5RLzsVW6UNiV2YrOlKwzNN,Blue Moon,Frank Sinatra,1961,171427,52.000000,0.644000,0.156000,1,1,0.744000,113.960000,"swing,jazz","swing,jazz,fip,fallout",en,1,10,1.000000,1.000000,top_tracks,5RLzsVW6UNiV2YrOlKwzNN,history
5KdyfCJMKBMbooOf,2AX5E86cn9n2dgioZEjirI,Golden Brown,The Stranglers,1981,206760,63.000000,0.562000,0.383000,6,1,0.599000,93.764000,"new wave,rock","80s,new wave,rock,british",en,1,6,0.600000,0.600000,saved_tracks,2AX5E86cn9n2dgioZEjirI,history
5MWmsAPuhdOjPuAy,48p5E25cFPanxuwCTmTpuL,The Promise,When In Rome,1988,220960,60.000000,0.629000,0.876000,0,1,0.358000,118.010000,"new wave,synthpop,pop","80s,new wave,synthpop,pop",en,3,50,5.000000,2.500000,top_tracks,48p5E25cFPanxuwCTmTpuL,history
5R7xZqZcW8w3zKkB,3LklW07tvdx2AHsgfi1Mng,I Wish,Skee-Lo,1995,249293,59.000000,0.669000,0.809000,7,1,0.572000,97.885000,"rap,hip hop","90s,hip-hop,rap,hip hop,old school",en,2,21,2.100000,1.500000,saved_tracks|top_tracks,0E2EPL6XnSe3gqjfLuJECb|0Js2YzgccsgS7QTV8jJRVl,history
5Scqm76LNZOH38Jq,20Mof2MdzPJX1QfE8Ojdla,The Thing,Pixies,1990,119493,32.000000,0.736000,0.572000,0,0,0.890000,109.733000,grunge,"80s,grunge,indie,piano,alternative,american",en,2,25,2.500000,1.500000,top_tracks,16EKGMPGE3f6X3p18CjtkB,history
5Y0lOXpffflDWYpA,6FBzhcfgGacfXF3AmtfEaX,C U Girl,Steve Lacy,2015,129698,63.000000,0.414000,0.473000,11,0,0.409000,100.000000,"free jazz,jazz,avant-garde jazz,free jazz,jazz","free jazz,jazz,saxophone,avant-garde jazz,free jazz,jazz,saxophone",en,1,10,1.000000,1.000000,top_tracks,6FBzhcfgGacfXF3AmtfEaX,history
5ZkROTB0K8xuyg4c,72Z17vmmeQKAg8bptWvpVG,Space Oddity,David Bowie,1969,318813,69.000000,0.299000,0.443000,0,1,0.434000,139.539000,"classic rock,glam rock,rock","classic rock,glam rock,rock,70s,british",en,1,10,1.000000,1.000000,top_tracks,72Z17vmmeQKAg8bptWvpVG,history
5Zn834QHgvahleW7,1L0EA6BegmM4KMwTHmSHux,Empathy,Crystal Castles,2011,249520,42.000000,0.514000,0.911000,10,1,0.327000,109.964000,"electronic,8-bit,indietronica,electro,electronic,8-bit,new rave","electronic,8-bit,indietronica,electro,electronic,8-bit,new rave",en,4,56,5.600000,2.500000,saved_tracks|top_tracks,2R3heksil8zmzSFUwYQIPC,history
5brUdw7l0lFtnpSE,5cxp9kjCFyJwzv3lzeX7ku,Inside the Fire,Disturbed,2008,231573,61.000000,0.463000,0.962000,7,1,0.660000,94.003000,"metal,hard rock,nu metal,alternative metal,rock","metal,hard rock,nu metal,alternative metal,rock,disturbed",en,3,50,5.000000,2.500000,top_tracks,5cxp9kjCFyJwzv3lzeX7ku,history
5lPeVYnf78m5UpXG,5AiNZnMDCWwujIENPj9PV9,Everything in Its Right Place,Radiohead,2000,251427,60.000000,0.293000,0.462000,5,0,0.062300,124.004000,"electronic,alternative rock,rock,experimental","alternative,electronic,alternative rock,radiohead,rock,experimental",en,3,31,3.100000,1.500000,saved_tracks|top_tracks,2kRFrWaLWiKq48YYVdGcm8,history
5lkZg4aNjP8qnOu1,7D0RhFcb3CrfPuTJ0obrod,Sparks,Coldplay,2000,227093,59.000000,0.371000,0.268000,1,1,0.165000,102.623000,"rock,britpop,alternative rock","rock,alternative,coldplay,britpop,mellow,alternative rock",en,4,56,5.600000,2.500000,saved_tracks|top_tracks,7D0RhFcb3CrfPuTJ0obrod,history
5m32YRg5vATXRhTG,5gOd6zDC8vhlYjqbQdJVWP,Baker Street,Gerry Rafferty,1978,365627,65.000000,0.497000,0.349000,7,1,0.421000,113.762000,"classic rock,soft rock,rock,pop","classic rock,70s,soft rock,rock,pop",en,4,56,5.600000,2.500000,saved_tracks|top_tracks,5gOd6zDC8vhlYjqbQdJVWP,history
5mfkYLkpxt4qN4Df,2qHOJh86IKhNAstCFA46eL,An Amalgamation Waltz 1839,Joep Beving,2017,246573,40.000000,0.358000,0.021000,2,0,0.187000,128.271000,"contemporary classical,neoclassical,neo-classical","piano,contemporary classical,modern classical,neoclassical,neo-classical,post classical",INTRUMENTAL,3,31,3.100000,1.500000,saved_tracks|top_tracks,2qHOJh86IKhNAstCFA46eL,history
5yuxfTfS1IQorM5r,4RY96Asd9IefaL3X4LOLZ8,In Da Club,50 Cent,2003,193467,68.000000,0.865000,0.730000,6,0,0.808000,90.096000,"rap,hip hop","hip-hop,rap,hip hop,gangsta rap,50 cent",en,1,10,1.000000,1.000000,top_tracks,7iL6o9tox1zgHpKUfh9vuC,history
61akykdDh0XvmX6T,74SUn8w4lYSwgOGPvVZiEo,Tomb For Two,Lebanon Hanover,2013,292600,47.000000,0.705000,0.766000,8,1,0.279000,138.033000,post-punk,post-punk,en,4,56,5.600000,2.500000,saved_tracks|top_tracks,74SUn8w4lYSwgOGPvVZiEo,history
62k7avQ3Bk1LaNmW,0elmUoU7eMPwZX1Mw1MnQo,Moon River,Frank Sinatra,1964,202160,58.000000,0.622000,0.243000,5,0,0.562000,132.203000,"jazz,easy listening,swing","jazz,easy listening,swing,oldies",en,1,10,1.000000,1.000000,top_tracks,0elmUoU7eMPwZX1Mw1MnQo,history
63EHEFeQvEOlUrWE,3EPXxR3ImUwfayaurPi3cm,Be Alright,Dean Lewis,2018,196373,82.000000,0.553000,0.586000,11,1,0.443000,126.684000,pop,"pop,australian",en,1,10,1.000000,1.000000,top_tracks,3EPXxR3ImUwfayaurPi3cm,history
69KaI7eSNxoMoe6Q,58gcsPyG1xsD4uNtDiMC4c,Love Is Like Oxygen,Sweet,1993,227533,34.000000,0.567000,0.455000,9,0,0.580000,123.416000,"classic rock,glam rock,rock","70s,classic rock,glam rock,rock",en,2,16,1.600000,1.000000,saved_tracks|top_tracks,5ujBlp0aOSfDZuY2nWM2Tt,history
6CLhAItze5KngG73,4vnLdmUdkOworoveEzpEST,She Sells Sanctuary,The Cult,2000,252533,59.000000,0.550000,0.765000,7,1,0.417000,139.453000,"rock,hard rock,classic rock,hard rock,rock,gothic rock","rock,80s,hard rock,classic rock,alternative,hard rock,rock,gothic rock",en,1,10,1.000000,1.000000,top_tracks,3qLZ866ZfaK0B0R5FIqXLG,history
6EzICdy0NRPVs4QL,1qV6e4ITnfGmA6m6Vklvbi,Our House,Madness,1983,201133,56.000000,0.602000,0.648000,7,1,0.719000,121.703000,"ska,new wave,pop","80s,ska,new wave,pop,british",en,1,10,1.000000,1.000000,top_tracks,0C3Q3ifKJXdvfzNISw6JXK,history
6G5o4WtQ9pprjq30,30bqVoKjX479ab90a8Pafp,Star Shopping,Lil Peep,2019,142000,74.000000,0.585000,0.471000,4,0,0.323000,93.099000,"emo,dream pop","emo,dream pop,lo-fi indie,incredible",en,1,10,1.000000,1.000000,top_tracks,1WbhIxkn5ECsOwUm795iX1,history
6IbX6k5qfIkJKV2Y,2nGFzvICaeEWjIrBrL2RAx,Put Your Records On,Corinne Bailey Rae,2006,215360,74.000000,0.739000,0.511000,9,1,0.542000,96.038000,"soul,jazz,pop","soul,female vocalists,jazz,pop,chillout",en,3,50,5.000000,2.500000,top_tracks,2nGFzvICaeEWjIrBrL2RAx,history
6OiY1Zz1dEn1E78F,5nrmGFJ87crVoJF5xdRqwn,Waterloo Sunset,The Kinks,1967,194216,61.000000,0.512000,0.690000,1,0,0.417000,107.839000,"classic rock,rock,pop","60s,classic rock,british,rock,pop",en,3,50,5.000000,2.500000,top_tracks,3G0EALIIp5DAeIERxXBHmo,history
6Pqz6EiSPFD4XS8x,4vaxvNDaLSoD36iZX515ug,Betrayed,Lil Xan,2018,187173,71.000000,0.821000,0.434000,10,0,0.241000,120.012000,"rap,emo,new wave","hip-hop,rap,emo,new wave",en,1,6,0.600000,0.600000,saved_tracks,4vaxvNDaLSoD36iZX515ug,history
6aBRbyBhpzINUaQK,5Q7adZgptimLsdWof0kW7B,OXBOW B,Lorn,2015,267373,40.000000,0.363000,0.305000,1,1,0.038100,111.605000,glitch hop,"glitch hop,obscure yet streamable tracks,rel-mnth:2014:august,rel-yr:2014,2010s,best of 2014",INTRUMENTAL,1,10,1.000000,1.000000,top_tracks,5Q7adZgptimLsdWof0kW7B,history
6aW7evleI2c1U6fF,3zBhihYUHBmGd2bcQIobrF,(Sittin' On) The Dock of the Bay,Otis Redding,1968,163756,69.000000,0.769000,0.367000,2,1,0.535000,103.621000,"soul,rhythm and blues,motown","soul,7soul,60s,oldies,rhythm and blues,motown",en,2,16,1.600000,1.000000,saved_tracks|top_tracks,3zBhihYUHBmGd2bcQIobrF,history
6d3nvmrH6r3q0zG8,4hYNZvsCnAOZP0lADhpmgC,(L)MIRL,Deftones,2016,302413,37.000000,0.312000,0.759000,2,0,0.091600,140.069000,"alternative metal,experimental rock,progressive metal","alternative metal,deftones,experimental rock,progressive metal,awesome",en,1,10,1.000000,1.000000,top_tracks,4hYNZvsCnAOZP0lADhpmgC,history
6fluaPrvDyHHRP7u,7qU7vhCPKhkDiJYGoboISc,Apocalypse Dreams,Tame Impala,2012,356947,56.000000,0.492000,0.928000,8,1,0.312000,127.995000,"psychedelic rock,rock,dream pop","psychedelic rock,psychedelic,rock,dream pop",en,3,31,3.100000,1.500000,saved_tracks|top_tracks,7qU7vhCPKhkDiJYGoboISc,history
6h80Ld7gYsfaRlJn,7cMFjxhbXBpOlais7KMF3j,Voyager,Daft Punk,2001,227867,57.000000,0.669000,0.743000,7,1,0.279000,119.882000,"electronic,house,electronic,house","poptron,electronic,house,dance,electronic,house,dance",INTRUMENTAL,1,10,1.000000,1.000000,top_tracks,7cMFjxhbXBpOlais7KMF3j,history
6igibK2LLAxWLJty,3kbUFmLV5SHVQonfOpNgkd,San Tropez,Pink Floyd,1971,223067,48.000000,0.691000,0.324000,0,1,0.543000,121.664000,"progressive rock,classic rock,psychedelic rock,rock","progressive rock,fip,classic rock,psychedelic rock,rock,pink floyd",en,1,10,1.000000,1.000000,top_tracks,3kbUFmLV5SHVQonfOpNgkd,history
6jPELSTj4w45V8Bm,3sqUOujROom85ggcQKIow1,Runway Houses City Clouds,Tame Impala,2010,435053,39.000000,0.439000,0.750000,7,0,0.357000,119.020000,"psychedelic rock,experimental","psychedelic rock,psychedelic,indie,experimental",en,1,10,1.000000,1.000000,top_tracks,3iohh4bLsUKefmjHw5jhbq,history
6mR1ZSAlWHLb9SbN,62PDM93qqC4xSfQMV48MRF,Don't Stop Me Now - ...Revisited,Queen,2018,217824,55.000000,0.465000,0.917000,5,1,0.390000,155.061000,"classic rock,rock,hard rock,glam rock","classic rock,rock,hard rock,glam rock,80s",en,1,10,1.000000,1.000000,top_tracks,3INsYP1Y8GG4qJvBsKCdXC,history
6p38jfjctIdsc9wd,5DnT9a5IM3eMjKgXTWVJvi,Have You Ever Seen the Rain,Creedence Clearwater Revival,1970,160333,69.000000,0.743000,0.470000,0,1,0.890000,116.122000,"classic rock,rock,southern rock","classic rock,70s,rock,southern rock",en,2,25,2.500000,1.500000,top_tracks,2LawezPeJhN4AWuSB0GtAU,history
6prZl5p9Hy4t9eul,14mHfNsSHN0FbLftyjrV9g,Leave Me Alone,Flipp Dinero,2018,195637,79.000000,0.792000,0.743000,7,1,0.742000,150.024000,"rap,hip hop","rap,hip hop,trap,hip-hop,flipp dinero",en,2,16,1.600000,1.000000,saved_tracks|top_tracks,6V7g6qM8wheMivMWrzbPTM,history
6sNF1PatKaEu7Feg,2xYlyywNgefLCRDG8hlxZq,"Take Me Home, Country Roads",John Denver,1997,197813,75.000000,0.255000,0.430000,9,1,0.546000,164.267000,"country,folk","country,folk,john denver,classic country,70s",en,1,10,1.000000,1.000000,top_tracks,1QbOvACeYanja5pbnJbAmk,history
6urvk94d6y3xZpvq,5ihS6UUlyQAfmp48eSkxuQ,Landslide,Fleetwood Mac,1975,199493,74.000000,0.414000,0.161000,7,0,0.423000,159.375000,"classic rock,rock","classic rock,70s,female vocalists,acoustic,rock,fleetwood mac",en,3,50,5.000000,2.500000,top_tracks,5ihS6UUlyQAfmp48eSkxuQ,history
6xzljncQnJE9c5hC,1G3uMuzP3snHWMo3BOae1M,No More Trouble,Bob Marley & The Wailers,1977,464333,59.000000,0.622000,0.608000,11,0,0.615000,78.911000,reggae,"reggae,jamaican artist",en,1,10,1.000000,1.000000,top_tracks,74miLQ09m6kSQu4f42rkJP,history
70hKKMIjgwW82xec,01iiEi9h8CQGUN2K1xBbTj,List Of People (To Try And Forget About),Tame Impala,2017,279987,53.000000,0.182000,0.801000,10,1,0.143000,189.881000,"psychedelic rock,rock,pop","psychedelic rock,psychedelic,rock,pop",en,4,56,5.600000,2.500000,saved_tracks|top_tracks,01iiEi9h8CQGUN2K1xBbTj,history
7B2jR20M7DJQnjzp,3dkIE8P7hvl3tHl9KSb6dA,"Non, je ne regrette rien",Édith Piaf,1987,142280,59.000000,0.385000,0.354000,7,1,0.437000,87.061000,chanson,"french,chanson,female vocalists,chanson francaise,edith piaf",fr,1,10,1.000000,1.000000,top_tracks,3dkIE8P7hvl3tHl9KSb6dA,history
7DHGJKy5B07aTAJx,23IJ5wLRhEZ9DOuia5mPiZ,Who Are You,The Who,1978,381627,67.000000,0.651000,0.648000,9,1,0.490000,156.372000,"classic rock,rock","classic rock,rock,british,the who",en,1,10,1.000000,1.000000,top_tracks,23IJ5wLRhEZ9DOuia5mPiZ,history
7ELJ2sVO3n3mZHVM,2JuasWPUodaUxf5nwNpciQ,Nutshell,Alice in Chains,1994,259200,64.000000,0.384000,0.562000,3,0,0.159000,136.094000,"grunge,rock","grunge,rock,90s,alice in chains",en,1,10,1.000000,1.000000,top_tracks,2JuasWPUodaUxf5nwNpciQ,history
7JTU0duuRqguRXR3,6rXG5o3QapxdoWtltSWWN3,Trapollo,Żabson,2018,186003,53.000000,0.768000,0.814000,6,0,0.648000,140.024000,rap,rap,pl,1,10,1.000000,1.000000,top_tracks,6rXG5o3QapxdoWtltSWWN3,history
7NxXSo5Xly9ZHgyR,3a1lNhkSLSkpJE4MSHpDu9,Congratulations,Post Malone,2016,220293,81.000000,0.630000,0.804000,6,1,0.492000,123.146000,"rap,hip hop","rap,hip hop,trap,2017,post malone,quavo",en,2,25,2.500000,1.500000,top_tracks,3a1lNhkSLSkpJE4MSHpDu9,history
7OHC4h6bd07pq3zH,73OIUNKRi2y24Cu9cOLrzM,On the Run,Pink Floyd,1973,225385,58.000000,0.388000,0.563000,7,1,0.137000,165.393000,"progressive rock,classic rock,psychedelic rock,rock","progressive rock,classic rock,psychedelic rock,rock,psychedelic",INTRUMENTAL,1,10,1.000000,1.000000,top_tracks,73OIUNKRi2y24Cu9cOLrzM,history
7Qumm8N7qnP1Rh91,2jQiSYrwJehQAcuaaQrXnS,Friends,Chase Atlantic,2015,230011,62.000000,0.422000,0.609000,11,0,0.091100,107.340000,rock,"rnb,rock,indie,alternative",en,1,6,0.600000,0.600000,saved_tracks,2jQiSYrwJehQAcuaaQrXnS,history
7RETcXgtJOJJrdHb,1xMPwgmLHVXkIFYL0rvGiZ,You Can Do It,Ice Cube,2007,259307,57.000000,0.946000,0.837000,1,0,0.893000,99.883000,rap,"rap,hip-hop,gangsta rap,ice cube",en,1,10,1.000000,1.000000,top_tracks,4NTn0Yo8hTGW5tbBANBzfh,history
7RV8qywhsziRdKNK,3PrLXpTfUdi9iE1PA82sS3,Cornfield Chase,Hans Zimmer,2014,126960,62.000000,0.168000,0.226000,9,0,0.047700,94.103000,soundtrack,"soundtrack,instrumental,symphonic",INTRUMENTAL,4,56,5.600000,2.500000,saved_tracks|top_tracks,6pWgRkpqVfxnj3WuIcJ7WP,history
7T6iNBAvaDIA8eM5,5rgrBsAFYMun6yhtnLKRPz,Right My Wrongs,Bryson Tiller,2015,249320,68.000000,0.538000,0.449000,1,1,0.270000,132.639000,"hip hop,rap,soul","hip hop,rap,rnb,soul",en,1,10,1.000000,1.000000,top_tracks,5rgrBsAFYMun6yhtnLKRPz,history
7bbCXbz5k2bdp6Kx,7qiZfU4dY1lWllzX7mPBI3,Shape of You,Ed Sheeran,2017,233713,84.000000,0.825000,0.652000,1,0,0.931000,95.977000,"pop,dancehall","pop,dancehall,2017,best of 2017",en,2,16,1.600000,1.000000,saved_tracks|top_tracks,7qiZfU4dY1lWllzX7mPBI3,history
7hdiuu05ukBgaKd4,3uVE5vLKkigiWBOQEgmdDk,Who's That Girl?,Eve,2001,282067,59.000000,0.768000,0.867000,3,0,0.559000,96.431000,rap,"hip-hop,rap,rnb,eve",en,1,10,1.000000,1.000000,top_tracks,5hALSggfcyvBNLUHY8pvZd,history
7s9HbLG6ol1RTlLv,2AiUFAeAsSR9lcpGxdc2Sj,Spaceman,4 Non Blondes,1992,220093,44.000000,0.594000,0.640000,7,1,0.251000,125.614000,"rock,rock,alternative rock","rock,90s,alternative,female vocalists,rock,alternative rock,90s",en,2,25,2.500000,1.500000,top_tracks,2AiUFAeAsSR9lcpGxdc2Sj,history
7wOljwtrC5BiovLj,3iA4foXIFpekwHyma7pRs1,Overkill,Men at Work,1983,229467,50.000000,0.646000,0.809000,1,0,0.588000,139.200000,"new wave,rock,pop","80s,new wave,rock,pop,australian",en,2,25,2.500000,1.500000,top_tracks,3iA4foXIFpekwHyma7pRs1,history
82oFffiSwWLgg1Kp,6WkJ2OK163XXS2oARUC9JM,Dancin,Aaron Smith,2014,198053,82.000000,0.720000,0.741000,10,0,0.357000,119.896000,house,"house,dance,english lyrics",en,2,16,1.600000,1.000000,saved_tracks|top_tracks,6WkJ2OK163XXS2oARUC9JM,history
84XQ4Sjt2rbfBrEt,5P5cGNzqh6A353N3ShDK6Y,Bad Romance,Lady Gaga,2009,294573,64.000000,0.697000,0.921000,0,1,0.721000,118.990000,pop,"pop,dance,lady gaga,female vocalists",en,2,16,1.600000,1.000000,saved_tracks|top_tracks,0SiywuOBRcynK0uKGWdCnn,history
8IGLn4ukOQRcid7O,3Jy0dWV5AnnfyTvHK6UWof,Bright Eyes,Art Garfunkel,1979,238600,50.000000,0.380000,0.210000,7,1,0.207000,112.510000,"folk,singer-songwriter,pop,soft rock,soundtrack","folk,singer-songwriter,pop,70s,soft rock,soundtrack",en,3,50,5.000000,2.500000,top_tracks,3Jy0dWV5AnnfyTvHK6UWof,history
8Ky7gD0ltCLDG7kH,68VCCqeujyd3SqmYAWB0lZ,Nights Over Egypt,The Jones Girls,1981,279800,48.000000,0.752000,0.360000,9,0,0.636000,110.768000,"soul,disco","soul,fip,disco",en,1,10,1.000000,1.000000,top_tracks,68VCCqeujyd3SqmYAWB0lZ,history
8L0NYoham5YHm3XF,52ojopYMUzeNcudsoz7O9D,"New Person, Same Old Mistakes",Tame Impala,2015,363240,66.000000,0.470000,0.809000,8,1,0.490000,151.836000,psychedelic rock,"psychedelic rock,love,psychedelic,love at first listen",en,3,31,3.100000,1.500000,saved_tracks|top_tracks,52ojopYMUzeNcudsoz7O9D,history
8NRhUyNiiSYvRbjL,0RzhMHIsFMbOGh0oWDvNNK,Waterloo,ABBA,1974,168827,54.000000,0.441000,0.926000,2,1,0.779000,147.564000,"pop,disco","pop,70s,abba,disco,swedish",en,1,10,1.000000,1.000000,top_tracks,3Dy4REq8O09IlgiwuHQ3sk,history
8Ru0zKi4RmKM3UrW,4P5KoWXOxwuobLmHXLMobV,Come as You Are,Nirvana,1991,218920,69.000000,0.505000,0.825000,4,0,0.541000,119.987000,"grunge,rock","grunge,rock,90s,alternative,nirvana",en,1,10,1.000000,1.000000,top_tracks,2RsAajgo0g7bMCHxwH3Sk0,history
8UL9KpU6T0remjaB,1Cj2vqUwlJVG27gJrun92y,The Sound of Silence,Disturbed,2015,248467,71.000000,0.322000,0.280000,6,0,0.175000,85.794000,rock,"cover,rock",en,1,10,1.000000,1.000000,top_tracks,1Cj2vqUwlJVG27gJrun92y,history
8UOUviqTPB72hSbQ,2ZQSRyJeY3HDJ99w0dFhfg,Forever Dumb,Surf Curse,2015,258320,50.000000,0.303000,0.736000,1,0,0.444000,170.826000,"lo-fi,garage rock","lo-fi,surf,indie,american,2013,garage rock",en,1,10,1.000000,1.000000,top_tracks,3BlS8PVpjxAcAkWdHlGOtY,history
8XHxMqZ0mQ4Xss0G,4e9hUiLsN4mx61ARosFi7p,The Spirit of Radio,Rush,1980,296467,60.000000,0.365000,0.924000,4,1,0.632000,135.811000,"progressive rock,classic rock,rock,hard rock","progressive rock,classic rock,rock,rush,hard rock",en,2,25,2.500000,1.500000,top_tracks,4e9hUiLsN4mx61ARosFi7p,history
8foN1Ncj7EPgtWCa,7tGlzXJv6GD5e5qlu5YmDg,Love Me,Lil' Wayne,2013,253440,63.000000,0.674000,0.608000,8,0,0.464000,124.952000,rap,"southern rap,2013,hip-hop,rap,club,love me",en,3,31,3.100000,1.500000,saved_tracks|top_tracks,2XHzzp1j4IfTNp1FTn7YFg,history
8keAhBJumHlc8qe9,57Xjny5yNzAcsxnusKmAfA,Reptilia,The Strokes,2003,219754,68.000000,0.486000,0.666000,9,1,0.741000,157.992000,"indie rock,rock,alternative rock,indie rock,rock","indie rock,rock,indie,alternative,alternative rock,indie rock,indie,rock",en,1,10,1.000000,1.000000,top_tracks,57Xjny5yNzAcsxnusKmAfA,history
8lNPwRTNsL1VBbFj,6Up545NUflOiXo8cEraH49,You Say,Lauren Daigle,2018,274693,77.000000,0.486000,0.632000,5,1,0.079100,147.892000,gospel,"gospel,american,christian,gospel choir,2018 single,linedance 2018",en,1,10,1.000000,1.000000,top_tracks,6Up545NUflOiXo8cEraH49,history
8nG0vZiRQXrHbrQK,57BrRMwf9LrcmuOsyGilwr,Crawling,Linkin Park,2000,208960,70.000000,0.580000,0.702000,4,1,0.299000,105.076000,"nu metal,rock,alternative rock,rock,nu metal,alternative rock","nu metal,rock,alternative rock,linkin park,alternative,rock,nu metal,alternative rock",en,2,25,2.500000,1.500000,top_tracks,57BrRMwf9LrcmuOsyGilwr,history
8uL4F1dwK5MUzJk3,21RDsw7wzUJNl2FbWTgEfJ,Praise You,Fatboy Slim,2006,227973,53.000000,0.621000,0.885000,1,1,0.554000,109.727000,"electronic,big beat","electronic,dance,big beat,90s",en,1,6,0.600000,0.600000,saved_tracks,10yY7i70r9wtllofw0GIpx,history
8xFD1UO8nr1qwOg6,34gCuhDGsG4bRPIf9bb02f,Thinking Out Loud,Ed Sheeran,2014,281560,80.000000,0.781000,0.445000,2,1,0.591000,78.998000,"soul,pop","soul,love,lovesong,ed sheeran,10s,pop",en,1,10,1.000000,1.000000,top_tracks,34gCuhDGsG4bRPIf9bb02f,history
8xrJB9uhruYJUVAL,1nZzRJbFvCEct3uzu04ZoL,Part of Me,Katy Perry,2012,216160,67.000000,0.678000,0.918000,5,1,0.769000,130.028000,pop,"pop,katy perry,female vocalists,dance",en,1,10,1.000000,1.000000,top_tracks,1nZzRJbFvCEct3uzu04ZoL,history
9CHzAeSHv9tWaIXW,3Ty7OTBNSigGEpeW2PqcsC,Glory Box,Portishead,1994,305560,63.000000,0.481000,0.409000,1,1,0.232000,119.756000,electronic,"trip-hop,chillout,female vocalists,electronic",en,2,25,2.500000,1.500000,top_tracks,3Ty7OTBNSigGEpeW2PqcsC,history
9CLTmq6Ps7WVseF2,5MxNLUsfh7uzROypsoO5qe,Dream On,Aerosmith,1973,266960,75.000000,0.307000,0.433000,1,1,0.224000,160.900000,"classic rock,rock,hard rock","classic rock,rock,hard rock,70s,aerosmith",en,1,10,1.000000,1.000000,top_tracks,1xsYj84j7hUDDnTTerGWlH,history
9EOUvfzk6eOb8KBd,3AVrVz5rK8Hrqo9YGiVGN5,Apocalypse,Cigarettes After Sex,2017,290147,58.000000,0.369000,0.467000,5,1,0.174000,94.473000,dream pop,"fip,dream pop",en,3,31,3.100000,1.500000,saved_tracks|top_tracks,1oAwsWBovWRIp7qLMGPIet,history
9G2z6hHoL7Wsvmg4,0ll8uFnc0nANY35E0Lfxvg,Somewhere Only We Know,Keane,2004,236160,63.000000,0.447000,0.662000,9,1,0.307000,172.015000,"britpop,rock","britpop,indie,alternative,rock,keane,british",en,1,6,0.600000,0.600000,saved_tracks,1SKPmfSYaPsETbRHaiA18G,history
9I8RDzB6HPqkHKbP,2ybeXAz8fQTdxGajZVsEiJ,Summer Night City,ABBA,1979,215133,35.000000,0.475000,0.860000,7,0,0.786000,130.689000,"pop,disco","pop,70s,disco,abba,dance",en,1,10,1.000000,1.000000,top_tracks,35iCSlFxyiawRBUOtQAkeT,history
9L3wVAnFmedjj6o9,33JMMgxQKL3zJsZeMNC3gR,Nothing That Has Happened So Far Has Been Anything We Could Control,Tame Impala,2012,359947,49.000000,0.346000,0.893000,5,0,0.367000,99.972000,psychedelic rock,"psychedelic rock,psychedelic,australian",en,1,10,1.000000,1.000000,top_tracks,33JMMgxQKL3zJsZeMNC3gR,history
9NjhYksb8jfyNHdI,4f3NHOxgC8Bg21IJBg4cZ3,Freaks,Timmy Trumpet,2014,169160,63.000000,0.882000,0.965000,4,1,0.759000,128.129000,"house,electro","house,electro,2014,natasha nice",en,3,50,5.000000,2.500000,top_tracks,44DCjBHfvn5s6ZfLHpKmBi,history
9PB0ewyDzJTklpIQ,4qUVntQ46fmejnJDlRlJpw,Natural Blues,Moby,1999,253760,50.000000,0.681000,0.653000,3,0,0.656000,107.988000,"electronic,ambient,electronica","electronic,chillout,ambient,moby,electronica",en,2,16,1.600000,1.000000,saved_tracks|top_tracks,0NNCkIadCP6VnV7LeGL1zx,history
9PUnKxg2n1co5JI1,6g4vHtdGqD5eEgpf7nKISk,Don't Ask Me Why,Billy Joel,1980,177360,48.000000,0.691000,0.726000,5,1,0.868000,98.418000,"classic rock,rock,pop,singer-songwriter","classic rock,rock,pop,80s,singer-songwriter,billy joel",en,3,50,5.000000,2.500000,top_tracks,6g4vHtdGqD5eEgpf7nKISk,history
