id,spotify_id,artist,song,album_name,release,duration_ms,popularity,danceability,energy,key,mode,valence,tempo,tags,genres,lang,track_id
0LwV42TFtF5WQCJl,4iwoQJKsLcBrWr9mBJgR7r,Nicole Dollanganger,Danny,Flowers of Flesh and Blood,2012,184500,24.000000,0.580000,0.059800,8,1,0.274000,141.592000,"indie,canadian,folk,dream pop,singer-songwriter,sad","folk,dream pop,singer-songwriter",en,0LwV42TFtF5WQCJl
0M6hUCAfwiW9MAvh,5tdMOGUUDpO9wZ2tO7IZlp,Flo Morrissey,Why,Tomorrow Will Be Beautiful,2015,239453,12.000000,0.360000,0.377000,2,0,0.181000,116.860000,"folk,indie,2015,singer-songwriter,female vocalists,psychedelic","folk,singer-songwriter",en,0M6hUCAfwiW9MAvh
0MlouT1rCMQlu1Ps,0dJql4CuPxhAX6ViO5pT83,Kate Bush,Pi,So Many Things (Arr. for Mezzo-Soprano and String Quartet),2016,257400,26.000000,0.541000,0.218000,0,1,0.637000,103.343000,"female vocalists,alternative,singer-songwriter,pop,fip","singer-songwriter,pop",en,0MlouT1rCMQlu1Ps
0Ms5TgXO81hi7Jzd,02IFQ9mRearaP84JQzHpti,Sleigh Bells,Tiger Kit,Bitter Rivals,2013,175387,15.000000,0.537000,0.928000,2,1,0.520000,87.985000,"indie,rock,indie rock,indie pop,noise pop,female vocalists","rock,indie rock,indie pop,noise pop",en,0Ms5TgXO81hi7Jzd
0N8Pak6CWnBOdeF2,1QpJocn11QPnteD8YiaK3Z,Beach Fossils,Closer Everywhere,Somersault,2017,196109,40.000000,0.518000,0.739000,2,1,0.371000,166.003000,"2017,lo-fi,surf rock,indie,garage rock,lo-fi,indie,surf rock","lo-fi,garage rock,lo-fi",en,0N8Pak6CWnBOdeF2
0NUoQsNHgenxJgMS,5hi7EEjisnPSL5C284bhSC,Laura Marling,My Manic and I,Alas I Cannot Swim,2011,236173,28.000000,0.689000,0.286000,5,0,0.478000,119.913000,"female vocalists,folk,indie,singer-songwriter,indie folk","folk,singer-songwriter,indie folk",en,0NUoQsNHgenxJgMS
0NYOybOH3K7w2I38,0t9kCmxoIlfgsDOmxMyk09,Nomy,You Better Die Young,Song or suicide,2011,225653,34.000000,0.500000,0.980000,0,1,0.465000,90.711000,"alternative rock,rock,swedish,punk,punk rock,rock,alternative rock,hard rock","alternative rock,rock,punk,rock,alternative rock,hard rock",en,0NYOybOH3K7w2I38
0NrlrPdfndyaKNaj,4wYx6msPg0LSVt9R1f3RxF,Jessie J,Gold,Alive (Deluxe Edition),2013,204933,29.000000,0.563000,0.552000,6,1,0.541000,128.079000,"pop,love at first listen,11,female vocalists,must be single,two hearts beating together",pop,en,0NrlrPdfndyaKNaj
0NsyxmUZei5It4Cm,45n89B7MNN3a9foP6w4Knz,Anarbor,Dopamine,Anarbor,2016,181362,45.000000,0.618000,0.970000,10,0,0.647000,125.022000,"pop punk,rock,indie,punk rock","pop punk,rock",en,0NsyxmUZei5It4Cm
0OQwtp7Nf2vcmIoZ,5MYRVnb1yNQpPBhIPI6S4t,Jutty Ranx,I See You,I See You,2014,333500,23.000000,0.820000,0.457000,2,1,0.489000,120.008000,"electronic,electro,party,2012 single,2013","electronic,electro",en,0OQwtp7Nf2vcmIoZ
0ORX2bCMpR9I1YZd,0IqCUUM9beWMFsT2R5dJDH,ionnalee,gone (iamamiwhoami remix),GONE (iamamiwhoami Remix),2017,212661,17.000000,0.447000,0.608000,11,1,0.414000,91.816000,"synthpop,pop,electropop,electronic,art pop,swedish","synthpop,pop,electropop,electronic,art pop",en,0ORX2bCMpR9I1YZd
0Oa7XRzcI5vyeoeJ,7zPWZKizpVhoJFomeRTcXC,CupcakKe,Vagina,Cum Cake,2016,206256,42.000000,0.649000,0.707000,2,1,0.328000,130.343000,"rap,hip hop,hip-hop,dicks,smack my ass like a drum,fuck this pussy","rap,hip hop",en,0Oa7XRzcI5vyeoeJ
0OfkrZ6NLptKN6a8,3mKPBjLapWLnahIaJ3nZhQ,Jack River,Confess,Sugar Mountain,2018,202007,43.000000,0.483000,0.530000,5,1,0.315000,79.998000,"indie,australian,pop,alternative",pop,en,0OfkrZ6NLptKN6a8
0OtJDOaErH7yTmWJ,2drbAkZsG7PSe1eVT5kRvy,Freddie Mercury,Time,Time Waits For No One,2019,203437,58.000000,0.404000,0.343000,7,1,0.383000,145.132000,"classic rock,rock,freddie mercury,queen,rock,classic rock,queen","classic rock,rock,rock,classic rock",en,0OtJDOaErH7yTmWJ
0Oxt4eKwXarnlgr1,32nxBbsr1DVjl8Wk8XxWqF,Tiny Meat Gang,Super Xan,Super Xan,2017,148202,50.000000,0.473000,0.728000,11,1,0.133000,128.200000,"rap,hip-hop,comedy","rap,comedy",en,0Oxt4eKwXarnlgr1
0P0ea0W8AXB8lmOS,6ZXdCf7aEJH1WIGDadY5pO,Aly Ryan,No Parachute,No Parachute,2017,182182,26.000000,0.694000,0.910000,0,1,0.890000,110.025000,"pop,german female vocalists,germany,greek female vocalists",pop,en,0P0ea0W8AXB8lmOS
0PmpqNaTqNzRV19t,1NXDq5UBby80GsRNjGXVwE,Little Mix,No More Sad Songs,Glory Days: The Platinum Edition,2017,225200,65.000000,0.709000,0.779000,7,0,0.701000,102.024000,"pop,best of 2016,best of little mix,hino",pop,en,0PmpqNaTqNzRV19t
0PtqGkPqxhum1HmV,430hU1O9SQHwtNVsVTosHK,Yellowcard,Sing for Me,"When You're Through Thinking, Say Yes",2011,234093,36.000000,0.415000,0.753000,0,1,0.409000,153.941000,"pop punk,rock,punk,alternative","pop punk,rock,punk",en,0PtqGkPqxhum1HmV
0QFINcEhm2qEOVU2,0cXRafInOlc1QH519RXltN,Conan Gray,Idle Town,Sunset Season,2018,237920,65.000000,0.606000,0.478000,7,1,0.266000,77.086000,"indie,alternative,vapourwave,pop,indie,pop,indie pop","pop,pop,indie pop",en,0QFINcEhm2qEOVU2
0QSC8TxMy6HeErrA,0SCsKxQvbfE7ufDL87IHR9,Yungblud,Polygraph Eyes,21st Century Liability,2018,223949,57.000000,0.453000,0.766000,9,0,0.469000,92.078000,"rock,indie,indie rock,alternative,british,indierock","rock,indie rock",en,0QSC8TxMy6HeErrA
0Qeai2jYu5cjc3vE,2nyYqcbpykW4LJ3yxMq3h0,Patrick Stump,"Love, Selfish Love",Truant Wave EP,2011,233794,30.000000,0.678000,0.824000,2,1,0.514000,119.983000,"sexy,pop,patrick stump,r&amp;b,the very best of 2000 - 2010,2011",pop,en,0Qeai2jYu5cjc3vE
0RDfyfEFJS607VbA,6zWhMT3KpLOQ8eHQjiR7UO,Allie X,Little Things,Super Sunset,2018,188115,38.000000,0.525000,0.755000,11,1,0.671000,196.042000,"synthpop,electropop,2018,pop,canadian,female vocalists","synthpop,electropop,pop",en,0RDfyfEFJS607VbA
0RPHbKt0Or2qWjia,1MTELuKDa4b8VOHF97ffuY,Disturbed,The Light,Immortalized,2015,256853,55.000000,0.512000,0.968000,6,1,0.646000,160.102000,"metal,rock,awesome,alternative metal","metal,rock,alternative metal",en,0RPHbKt0Or2qWjia
0RSDgU0tK9vxJ1Hu,52J0xWYEGceLicOiziLNFp,Pentatonix,Come Along,Come Along,2019,180950,53.000000,0.683000,0.631000,0,0,0.460000,106.922000,"a cappella,pop,futuristic,the sing off","a cappella,pop",en,0RSDgU0tK9vxJ1Hu
0RUmyUdriRaobGQw,2nZ7Cvk7RIdnG3KvihJd5F,Kasabian,Wasted,For Crying Out Loud (Deluxe),2017,247307,53.000000,0.577000,0.896000,1,0,0.591000,127.967000,"indie,indie rock,british,on the floor",indie rock,en,0RUmyUdriRaobGQw
0RkNmHGJzvUTnz2u,10wKg1j4Mzfj9QQAy3TpJ1,The Howl & The Hum,Godmanchester Chinese Bridge - Radio Edit,Godmanchester Chinese Bridge (Radio Edit),2017,196715,44.000000,0.434000,0.580000,11,0,0.108000,95.884000,"folk,indie,pop,alternative rock,all","folk,pop,alternative rock",en,0RkNmHGJzvUTnz2u
0Rq1a9Wf4XP3H0Pr,2BkyYZmU4JuWW2sYi9EzpC,Dean Lewis,7 minutes,7 Minutes,2019,211453,72.000000,0.613000,0.739000,10,1,0.712000,104.966000,"acoustic,pop,indie pop,aussie,acoustic pop","pop,indie pop,acoustic pop",en,0Rq1a9Wf4XP3H0Pr
0RqCziUWonRAwOtk,34ywfaV8ZajQp0HhWYWsH2,Marmozets,Play,Play,2017,204960,34.000000,0.383000,0.982000,0,1,0.184000,161.042000,"rock,marmozets,2017 single,bbc radio1 playlist 2017",rock,en,0RqCziUWonRAwOtk
0SBWcbhr2m1u0rEx,7qcU1pSCTfs8YrVBrMqjLA,Breathe Carolina,They Say You Won't Come Back,Hell Is What You Make It,2011,255507,25.000000,0.721000,0.776000,9,0,0.860000,125.041000,"electronic,dance",electronic,en,0SBWcbhr2m1u0rEx
0SFSFic4fPaUxo8g,0r5upP2oXQInJQG65d4pVz,Shane Filan,You and Me,You And Me (Deluxe Edition),2013,203022,31.000000,0.727000,0.635000,0,1,0.629000,106.930000,"pop,westlife,pop rock","pop,pop rock",en,0SFSFic4fPaUxo8g
0SwtGR8MlkcIxCMm,2BTC1hk3g6PLfyqe4zAitB,Rihanna,Roc Me Out,Talk That Talk (Deluxe),2012,209267,38.000000,0.564000,0.796000,3,0,0.441000,174.069000,"pop,rihanna,rnb,stargate",pop,en,0SwtGR8MlkcIxCMm
0T0WE3he85Iteu9i,4kcjhbet7yry3KwSKWC3aV,Super Furry Animals,Hello Sunshine,Zoom! The Best Of (1995-2016),2016,174573,21.000000,0.292000,0.740000,2,1,0.509000,155.351000,"indie,the oc,rock,alternative,indie rock,indie,indie rock,britpop","rock,indie rock,indie rock,britpop",en,0T0WE3he85Iteu9i
0T3d8YLTVZeuMS9O,2BDhJSXDsyqyI1mQgDKs7r,A Great Big World,Land of Opportunity,Is There Anybody Out There?,2014,205747,35.000000,0.697000,0.763000,10,1,0.472000,96.997000,"indie,indie pop,american",indie pop,en,0T3d8YLTVZeuMS9O
0TanEa2QCnKAedsL,1KzNsOkpQthVwpCJrADJEQ,Playboi Carti,dothatshit!,Playboi Carti,2017,184964,62.000000,0.745000,0.744000,9,1,0.451000,162.965000,"trap,hip-hop,cloud rap,rap,asap mob",rap,en,0TanEa2QCnKAedsL
0ToXtsolCrqoe1Ed,1uru26I2JKd2mQZt0MDCUe,James Arthur,Empty Space,Empty Space,2018,214227,74.000000,0.404000,0.531000,1,1,0.321000,164.848000,"british,pop,chill,talent show,pop,british,indie","pop,talent show,pop",en,0ToXtsolCrqoe1Ed
0U2VA2yv4UjWgv0L,6Y7xUTnb3aI79DpqBioAcr,PLGRMS,Gemini,Gemini,2016,225278,38.000000,0.495000,0.714000,9,0,0.352000,128.994000,electronic,electronic,en,0U2VA2yv4UjWgv0L
0U5lbGWx8kJ0el7g,0YnN9IJPhKR0HGDVG5ebtf,Oliver Heldens,I Don't Wanna Go Home,I Don't Wanna Go Home,2017,203440,47.000000,0.682000,0.764000,1,1,0.644000,125.003000,"party,2017 single,house,deep house,electronic","house,deep house,electronic",en,0U5lbGWx8kJ0el7g
0U91aHvEcuFKaBD1,7tdST7mgYs1muHIG2PIdOy,The Front Bottoms,Wolfman,GDP / The Front Bottoms,2015,201853,41.000000,0.448000,0.942000,2,0,0.584000,156.012000,"acoustic,folk,indie,pop-punk,indie rock,emo","folk,indie rock,emo",en,0U91aHvEcuFKaBD1
0ULNOWrSXcsIofDc,5rOKRYR4MkmHmKlOqY5PbL,Nat & Alex Wolff,Rules,Last Station + Rules,2014,260413,27.000000,0.604000,0.467000,3,1,0.535000,109.999000,"pop,male vocalists,rock,singer-songwriter,duo,10s","pop,rock,singer-songwriter",en,0ULNOWrSXcsIofDc
0UXgJnUKjY6tqXnG,5yUgIaP0TYtEe072hn8RI2,Angel Olsen,Dance Slow Decades,Burn Your Fire For No Witness (Deluxe Edition),2014,245773,30.000000,0.403000,0.246000,2,1,0.033500,117.473000,"indie,rock,indie rock,singer-songwriter,female vocalists,jagjaguwar","rock,indie rock,singer-songwriter",en,0UXgJnUKjY6tqXnG
0UsFfrrPaOGlB5MK,2eOS4ZAMHdFLdDbRRWhA4W,The Corrs,Butter Flutter,Jupiter Calling,2017,224574,25.000000,0.665000,0.681000,0,0,0.704000,97.993000,"pop,irish,folk,female vocalists,celtic","pop,folk,celtic",en,0UsFfrrPaOGlB5MK
0V4ZvXLpq0dtB6xu,4OW6DSNQEsTwLqfFCFEj8V,Gustavo Bertoni,Time,The Pilgrim,2015,230924,22.000000,0.425000,0.484000,9,1,0.117000,121.190000,"folk,brazil,scalene,rock","folk,rock",en,0V4ZvXLpq0dtB6xu
0VJASWtYlj3Qwzea,6sg3Q2pVOugvNaHKcBQUmx,Dinosaur Jr.,What Was That,I Bet On Sky,2012,327547,13.000000,0.257000,0.976000,7,1,0.175000,118.370000,"indie,rock,indie rock,jagjaguwar,10s,shoegaze rock","rock,indie rock",en,0VJASWtYlj3Qwzea
0WEWdWVZ5JPO4uYj,6LAyqtarVcBnHandKFZY5R,RIRI,LOVE,NEO,2018,184747,16.000000,0.530000,0.717000,10,0,0.553000,100.687000,"j-pop,jpop,rnb,japanese,soul,pop","j-pop,soul,pop",en,0WEWdWVZ5JPO4uYj
0WgRx89fMmuDHuHS,4ksn0rj66bFyH6nXcrp4Ge,The Vamps,Be With You,Wake Up (Deluxe),2015,191267,28.000000,0.579000,0.855000,8,1,0.726000,93.003000,pop,pop,en,0WgRx89fMmuDHuHS
0WoxRfbt0X7rg5JQ,65JKXsHOkGDELAa5j17rio,Why Don't We,I Depend On You,Why Don't We Just,2017,205201,49.000000,0.854000,0.846000,2,1,0.343000,101.995000,"pop,electronic,teen pop,male vocalists","pop,electronic,teen pop",en,0WoxRfbt0X7rg5JQ
0WyUC9JaZTV6JGPH,6k3WSp6MIic0wBk9uVjIXk,Rita Ora,Let You Love Me (Acoustic),Let You Love Me (Acoustic),2018,189347,52.000000,0.521000,0.413000,8,1,0.576000,102.070000,"pop,dance,female vocalists,rnb,british,acoustic",pop,en,0WyUC9JaZTV6JGPH
0X9aluHlz6iKWBMR,0c4IEciLCDdXEhhKxj4ThA,Muse,Madness,The 2nd Law,2012,281040,67.000000,0.502000,0.417000,10,1,0.218000,180.301000,"rock,alternative rock,alternative,muse","rock,alternative rock",en,0X9aluHlz6iKWBMR
0XE7QOBFSjM7rVsl,5BcF9Hc7klAnhCso8byng4,SayWeCanFly,Someone Else (Acoustic),Someone Else (Acoustic),2017,279444,36.000000,0.475000,0.468000,8,1,0.392000,135.112000,"acoustic,indie,pop,folk","pop,folk",en,0XE7QOBFSjM7rVsl
0XLHpCpo3FwyjQN8,6HFywc5eQYRRYHYTatCb5Y,One Direction,Where Do Broken Hearts Go,FOUR (Deluxe),2014,229040,61.000000,0.565000,0.862000,4,1,0.647000,122.994000,"pop,british,2014,cool",pop,en,0XLHpCpo3FwyjQN8
0YjqT1Y4i2K78Dna,313YEBGwW9UyaU8OGPiwD1,Charlene,I've Never Been to Me,I've Never Been to Me (Rerecorded),2013,232000,48.000000,0.640000,0.431000,10,1,0.394000,122.052000,"80s,female vocalists,pop,soundtrack,melancholic","pop,soundtrack",en,0YjqT1Y4i2K78Dna
0ZDwbIxO5m6JVWjI,4ClTOGZc8kcb8l58Vx5z5A,Mumford & Sons,Ghosts That We Knew,Babel (Deluxe Version),2012,339720,50.000000,0.440000,0.276000,0,1,0.077000,79.907000,"folk,indie,indie folk,folk,indie,british","folk,indie folk,folk",en,0ZDwbIxO5m6JVWjI
0Zpwoh8KKt8fCCUR,7iY1RnmZshwpR3HPiGWFty,Ra Ra Riot,Valerie,Valerie,2012,231374,43.000000,0.650000,0.850000,9,1,0.746000,124.985000,"steve winwood cover,tennis,light and fluffy,shoelaces,popcorn box,indie,indie pop,indie rock","indie pop,indie rock",en,0Zpwoh8KKt8fCCUR
0aFIFfBrPqFVAofA,4P9mkwYxReeSJDsUvUtAkE,Declan McKenna,Mind,What Do You Think About the Car?,2017,260267,48.000000,0.437000,0.785000,8,1,0.580000,180.922000,"indie rock,indie,britpop,alternative","indie rock,britpop",en,0aFIFfBrPqFVAofA
0aVOTVSGhwRISKhL,3tbEVqFmJY3J8QVyJUwQTN,Olly Murs,Seasons,Never Been Better,2015,217253,28.000000,0.633000,0.817000,7,0,0.584000,91.968000,"pop,love at first listen,play it loud loud loud",pop,en,0aVOTVSGhwRISKhL
0acxku2l9vauMUwS,6fbb7VBPUjqicVq9XG7s3i,Britney Spears,Trouble for Me,Femme Fatale (Deluxe Version),2011,199947,37.000000,0.731000,0.674000,0,0,0.305000,125.938000,"pop,dance,britney spears,club",pop,en,0acxku2l9vauMUwS
0asWBLAreE5lIZ3M,7xrA11O07xo57Bbg6p4hck,Demi Lovato,Body Say,Body Say,2016,193893,61.000000,0.630000,0.740000,5,0,0.300000,87.010000,"sexy,revival,pop,demi lovato",pop,en,0asWBLAreE5lIZ3M
0b3wV9stbRCvHNHE,0ucMct4xmfsLHch4gImSuP,Tokio Hotel,Cotton Candy Sky,Dream Machine,2017,211019,24.000000,0.389000,0.657000,11,0,0.541000,167.900000,"rock,german,alternative,pop rock,indie","rock,pop rock",en,0b3wV9stbRCvHNHE
0b4sh05wi1S3WKKd,2RI5Stw86NuyADOEmGLw2P,Ladytron,The Island,Ladytron,2019,244662,39.000000,0.466000,0.903000,8,1,0.410000,98.021000,"electronic,synthpop,ladytronica","electronic,synthpop",en,0b4sh05wi1S3WKKd
0b7cvPffQAinCFmX,0h3CnJ0DLrVcxggoDBDcNR,Low Roar,"Friends Make Garbage, Good Friends Take It Out",Low Roar,2011,334053,37.000000,0.668000,0.484000,7,1,0.113000,125.103000,"folk,acoustic,icelandic,vocals",folk,en,0b7cvPffQAinCFmX
0bDkZ4Qx7DFUK9mu,2WwzQJt4hG7YC6x16ZTYFM,Bastille,What Would You Do,All This Bad Blood,2013,183333,54.000000,0.581000,0.732000,0,1,0.360000,89.994000,"cover,indie,electronic,alternative",electronic,en,0bDkZ4Qx7DFUK9mu
0bKz1eyk1PsbezU5,3sZfQB5uYTJmA4QnB8dv7P,Oh Wonder,White Blood,Oh Wonder,2015,257427,56.000000,0.477000,0.235000,0,1,0.088600,131.441000,"minimal pop,indie,soul,piano,minimal pop,indie,electronic","soul,electronic",en,0bKz1eyk1PsbezU5
0bk8YQWUgk7oTOJg,7tMbZ0RGW0jFsBw7ipEPEV,Vancouver Sleep Clinic,Someone to Stay,Someone To Stay,2016,254013,59.000000,0.436000,0.473000,1,1,0.242000,108.906000,"electronic,indie pop,the good doctor","electronic,indie pop",en,0bk8YQWUgk7oTOJg
0bo4eVm0jN0HqbkO,4V7NFI2JLLJcZnGgJpIYXQ,Lala Lala,Destroyer,The Lamb,2018,192550,43.000000,0.600000,0.617000,10,1,0.354000,110.024000,"best of 2018,indie,lo-fi",lo-fi,en,0bo4eVm0jN0HqbkO
0cG9YHH6qXVEwYyh,1UldKCuAVbC9cLtHkMzoiR,The Arcs,Virginia Slim,The Arcs vs. The Inventors Vol. I,2015,266844,32.000000,0.511000,0.856000,6,1,0.453000,93.494000,"indie rock,garage rock,blues rock,rock,indie","indie rock,garage rock,rock",en,0cG9YHH6qXVEwYyh
0d8dtktkM6VnevXq,2tYnmGr2CTrCugCNK73uoW,Adam and the Ants,Antmusic,Kings of the Wild Frontier (Deluxe Edition),2016,216960,43.000000,0.695000,0.806000,2,1,0.635000,81.151000,"new wave,80s,post-punk,new romantic","new wave,post-punk,new romantic",en,0d8dtktkM6VnevXq
0dDlJkK8wb32OZEt,7AmGy7erKqVDo5BblEZtde,Grouplove,Lovely Cup,Never Trust A Happy Song,2011,257773,43.000000,0.536000,0.853000,1,1,0.611000,101.000000,"indie,indie pop,happy",indie pop,en,0dDlJkK8wb32OZEt
0dSvM0LJvljECyq0,76hSXfMa3eIqWCUHCyqByb,Simple Minds,See the Lights,Acoustic,2016,297987,28.000000,0.606000,0.802000,2,1,0.519000,126.081000,"new wave,80s,rock,pop","new wave,rock,pop",en,0dSvM0LJvljECyq0
0dXFMiXybiKq1kvf,04w73SmPfQkkmEpKbcrHOL,The Pretty Reckless,Heaven Knows,Going To Hell (Deluxe Edition),2014,224533,52.000000,0.543000,0.815000,2,1,0.579000,83.992000,"rock,hard rock,alternative rock,alternative,post-grunge","rock,hard rock,alternative rock,post-grunge",en,0dXFMiXybiKq1kvf
0dgZvHHZla7Jysep,40WWDaK7arn7ilmufbHmdo,Wallows,Treacherous Doctor,Nothing Happens,2019,163480,50.000000,0.459000,0.861000,6,0,0.767000,160.039000,"2019,indie,rock,alternative,indie rock,indie,rock,alternative","rock,indie rock,rock",en,0dgZvHHZla7Jysep
0dnG98GCZikMiwYc,69Q9unT80s08dUolhcgr4T,Foxes,Cruel,All I Need (Deluxe Version),2016,226653,40.000000,0.666000,0.724000,0,1,0.395000,105.030000,"pop,indie pop,love at first listen","pop,indie pop",en,0dnG98GCZikMiwYc
0dsxD9GjduH0TmD3,28H0iXb8YALLqmnDRYw48t,Joe Strummer,trash city,Joe Strummer 001,2018,251453,13.000000,0.603000,0.944000,0,1,0.898000,136.762000,"punk rock,rock,uk punk,kalamazoo",rock,en,0dsxD9GjduH0TmD3
0dvDjji9Y2ZDvsmU,3aZJFa1kVJ3dUaMF10CceK,Forever the Sickest Kids,We Found Love,"Punk Goes Pop, Vol. 5",2012,261773,40.000000,0.639000,0.934000,6,1,0.616000,128.014000,"cover,pop punk,pop punk,powerpop,rock","pop punk,pop punk,rock",en,0dvDjji9Y2ZDvsmU
0eUwUiTdJ9FeVVKq,2HHCm6J3m625B9HdZsF8Ud,Kazaky,In The Middle,The Hills Chronicles,2012,151742,27.000000,0.724000,0.898000,6,1,0.741000,128.038000,"dance,electronic,pop,electropop,trava dance","electronic,pop,electropop",en,0eUwUiTdJ9FeVVKq
0eYMyFT6MQ11hm68,2axyTzNktNPDpD6JpPFHL4,Little Mix,Touch - Acoustic,Glory Days: The Platinum Edition,2017,223693,50.000000,0.354000,0.330000,4,1,0.547000,82.122000,"pop,british,female vocalists,dance,girl groups,glory days (deluxe concert film edition)",pop,en,0eYMyFT6MQ11hm68
0eijnao6NRygSeeD,1ooxC9IBbVi6msUvXvycV3,Tears for Fears,I Love You But I'm Lost,I Love You But I'm Lost,2017,261400,39.000000,0.507000,0.883000,9,0,0.567000,111.009000,"pop,british,2017 single",pop,en,0eijnao6NRygSeeD
0esYQXzcKfzGRHFQ,3XUnE0OeMrpWHV9OVHNwjo,Touché Amoré,Palm Dreams,Stage Four (Deluxe Edition),2016,146520,36.000000,0.428000,0.979000,11,1,0.507000,110.029000,"screamo,alternative rock,post-hardcore,melodic hardcore","screamo,alternative rock,post-hardcore,melodic hardcore",en,0esYQXzcKfzGRHFQ
0etrLnSkozbF3Zq6,0IK8y0vAO0sM630HsxwLht,bohnes,Middle Finger,Middle Finger - Single,2015,229986,60.000000,0.685000,0.656000,1,0,0.392000,128.003000,"rock,alternative,alternative rock","rock,alternative rock",en,0etrLnSkozbF3Zq6
0f6CY9EuyOK8fv89,5QCq2gfe1BygyN2Eto1i02,Stone Temple Pilots,Dead & Bloated,Alternative Metal,2018,310267,48.000000,0.563000,0.808000,7,1,0.553000,123.013000,"grunge,90s,alternative rock,rock,alternative","grunge,alternative rock,rock",en,0f6CY9EuyOK8fv89
0f8lXG3xDxy3B1Ue,7a9udNo0GU97xnMAkjLdmE,dodie,Intertwined,Intertwined - EP,2016,267300,57.000000,0.518000,0.276000,2,1,0.108000,75.263000,"indie,folk,alternative,music,2016,pop","folk,pop",en,0f8lXG3xDxy3B1Ue
0fXUsiQstwFfrs8A,06PSG7F3e9CR9MDAJcPkIH,Melanie C,Burn,The Sea,2011,240613,20.000000,0.614000,0.819000,8,1,0.288000,96.017000,"pop,pop rock,british","pop,pop rock",en,0fXUsiQstwFfrs8A
0g5bpR3LUPykO3KI,58mxTZRBuaziEQwYYPgnoR,Meg Mac,Ride It,Low Blows,2017,245560,25.000000,0.626000,0.568000,0,1,0.286000,98.484000,"pop,indie,2017 releases,2017 listen,australian,james-joul - 2017 albums",pop,en,0g5bpR3LUPykO3KI
0gG9mGt3yJxtOokp,3JTjLyrnevl9ASw3ayGO2P,SUPERFRUIT,Future Friends,Future Friends,2017,222680,56.000000,0.770000,0.732000,4,0,0.889000,110.011000,"pop,house,love at first listen,linedance 2019","pop,house",en,0gG9mGt3yJxtOokp
0gmx66husZiUSTFC,7CdagQOcnsk2m2NlMyFDul,Red,Glass House,Release The Panic,2013,212920,39.000000,0.449000,0.852000,9,1,0.218000,143.073000,"rock,hard rock,christian rock,alternative rock","rock,hard rock,christian rock,alternative rock",en,0gmx66husZiUSTFC
0gq3WdITsRAigVMj,0wHDtiSOrIdzzmOYx21c8m,Metronomy,Month of Sundays,Love Letters,2014,206522,39.000000,0.657000,0.679000,4,0,0.441000,109.572000,"indie pop,neo-psychedelia,british,10s,electronic,new rave,experimental","indie pop,electronic,new rave,experimental",en,0gq3WdITsRAigVMj
0gzOxQvdGp9NrSgN,4Wmjt3ICd1G0geHb2Loho1,Dua Lipa,Thinking 'Bout You,Thinking 'Bout You,2017,171947,55.000000,0.802000,0.481000,4,0,0.468000,90.973000,"pop,thursday,smell of female,feminine cavern of love,you can listen on a thursday,cavern of love",pop,en,0gzOxQvdGp9NrSgN
0hMemGfmQLKlecB4,2HDnit40eeoI02SIHt3L4z,Helvetia,Nothing In Rambling,Nothing In Rambling,2012,215253,30.000000,0.518000,0.602000,11,1,0.887000,202.603000,"indie rock,indie,chill,4 stars",indie rock,en,0hMemGfmQLKlecB4
0hXDPrWJr6f9xRsC,1Snlgv66gEwZYsGep4syhh,As It Is,My Oceans Were Lakes,"Never Happy, Ever After",2015,228468,25.000000,0.445000,0.461000,8,1,0.621000,154.997000,"rock,punk,pop,brighton,pop punk,emo","rock,punk,pop,pop punk,emo",en,0hXDPrWJr6f9xRsC
0hfTaonRSy4Ji6Fx,3Ka9DiwaizmuT9aGK538OX,Palaye Royale,Sick Boy Soldier,Boom Boom Room (Side A),2016,199587,38.000000,0.253000,0.840000,4,0,0.225000,139.886000,"alternative,rock,indie rock,garage rock,los angeles,alternative,rock,indie rock","rock,indie rock,garage rock,rock,indie rock",en,0hfTaonRSy4Ji6Fx
0hlW5mhrfTBMAClY,5aJS6QDKNQBwXcy0302gdY,Simple Plan,Boom!,Taking One For The Team,2016,190320,45.000000,0.457000,0.957000,7,1,0.300000,160.103000,"rock,canadian,pop,2015 single","rock,pop",en,0hlW5mhrfTBMAClY
0hvhNqUdzMCzkYVs,1nIfDGW6LmzWwrx1cAX5ts,Little Mix,Joan of Arc,LM5 (Deluxe),2018,191760,56.000000,0.814000,0.627000,8,1,0.603000,100.019000,"pop,british",pop,en,0hvhNqUdzMCzkYVs
0i99T1GrU57GvxWZ,4J7CKHCF3mdL4diUsmW8lq,Calvin Harris,Under Control,Motion,2014,184280,70.000000,0.544000,0.915000,8,1,0.510000,126.094000,"dance,pop,electronic,hurts,alesso","pop,electronic",en,0i99T1GrU57GvxWZ
0i9cRPpCkZmPFf7g,6hilvrKLI7tItHGNdB2zk8,Onuka,Guns Don't Shoot,MOZAÏKA,2018,286429,18.000000,0.891000,0.713000,1,1,0.495000,132.032000,"electronic,ukrainian,2018,synthpop,indie,minimal","electronic,synthpop,minimal",en,0i9cRPpCkZmPFf7g
0iMOVOHA9DixfrNX,1nKe69z2tu7UaylnDRTyHN,RIRI,Heart Can't Lie,RIRI,2018,213040,16.000000,0.457000,0.667000,0,0,0.604000,199.105000,"j-pop,jpop,rnb,japanese,soul,pop","j-pop,soul,pop",en,0iMOVOHA9DixfrNX
