rank,track_id,lead_genre,matched_genres,matched_tags,final_score,tempo_similarity,tempo_contribution,loudness_similarity,loudness_contribution,key_similarity,key_contribution,mode_similarity,mode_contribution,lead_genre_similarity,lead_genre_contribution,genre_overlap_similarity,genre_overlap_contribution,tag_overlap_similarity,tag_overlap_contribution
114,TRBDMIN128F147FCBB,80s,80s|pop|rock|classic rock|progressive rock,80s|pop|rock|classic rock|singer-songwriter|progressive rock,0.474675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.755522,0.233525,0.736847,0.24115
115,TRACQIS128F92CBED8,pop,pop|80s|rock,pop|80s|rock|singer-songwriter,0.469193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512987,0.186541,0.441567,0.136484,0.446623,0.146168
116,TRAGAPY128F92F5DDE,pop,pop|rock|80s,pop|rock|singer-songwriter|80s,0.469193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512987,0.186541,0.441567,0.136484,0.446623,0.146168
117,TRAUKYS128F14636CB,pop,pop|80s|rock,pop|80s|rock|singer-songwriter,0.469193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512987,0.186541,0.441567,0.136484,0.446623,0.146168
118,TRAUTPD128F92F1376,pop,pop|rock|80s,pop|rock|singer-songwriter|80s,0.469193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512987,0.186541,0.441567,0.136484,0.446623,0.146168
119,TRBAFJQ128F4259FB5,pop,pop|rock|80s,pop|rock|80s|singer-songwriter,0.469193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512987,0.186541,0.441567,0.136484,0.446623,0.146168
120,TRBHEHF128F428385A,pop,pop|80s|rock,pop|80s|singer-songwriter|rock,0.469193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512987,0.186541,0.441567,0.136484,0.446623,0.146168
121,TRBFWCC128F93017D3,rock,rock|pop|classic rock,rock|pop|classic rock|singer-songwriter,0.464171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315145,0.114598,0.550982,0.170304,0.547767,0.179269
122,TRAJNYD128F9340A32,80s,80s|new wave|pop|classic rock|rock|hard rock,80s|new wave|pop|classic rock|rock|hard rock,0.458222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.749186,0.231567,0.692558,0.226655
123,TRAKOWP128F42988F8,pop,pop|80s|rock,pop|80s|rock,0.456615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512987,0.186541,0.441567,0.136484,0.408191,0.13359
124,TRAOATJ128F147FC9B,pop,pop|80s|rock,pop|80s|rock,0.456615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512987,0.186541,0.441567,0.136484,0.408191,0.13359
125,TRBHKCL128F425A036,pop,pop|80s|rock,pop|80s|rock,0.456615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512987,0.186541,0.441567,0.136484,0.408191,0.13359
126,TRAJOPN128F423BEC3,rock,rock|hard rock|classic rock|progressive rock,rock|hard rock|classic rock|progressive rock,0.4546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315145,0.114598,0.555897,0.171823,0.513879,0.168179
127,TRAENGX12903CBDFF6,progressive rock,progressive rock|rock,progressive rock|rock,0.452252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.741797,0.269744,0.298397,0.092232,0.275842,0.090276
128,TRAFIHK12903CBDFF1,progressive rock,progressive rock|rock,progressive rock|rock,0.452252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.741797,0.269744,0.298397,0.092232,0.275842,0.090276
129,TRAUHXR12903CBDFE4,progressive rock,progressive rock|rock,progressive rock|rock,0.452252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.741797,0.269744,0.298397,0.092232,0.275842,0.090276
130,TRAYKHZ128F145289F,progressive rock,progressive rock|rock,progressive rock|rock,0.452252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.741797,0.269744,0.298397,0.092232,0.275842,0.090276
131,TRBBBUG128F148D65B,progressive rock,progressive rock|rock,progressive rock|rock,0.452252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.741797,0.269744,0.298397,0.092232,0.275842,0.090276
132,TRBENTT128E0781C26,progressive rock,progressive rock|rock,progressive rock|rock,0.452252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.741797,0.269744,0.298397,0.092232,0.275842,0.090276
133,TRAIDUU128F145B15D,rock,rock|classic rock|pop,rock|classic rock|pop,0.451593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315145,0.114598,0.550982,0.170304,0.509335,0.166691
134,TRALJVQ128F428C764,rock,rock|classic rock|pop,rock|classic rock|pop,0.451593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315145,0.114598,0.550982,0.170304,0.509335,0.166691
135,TRATGTP128F427021D,rock,rock|classic rock|pop,rock|classic rock|pop,0.451593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315145,0.114598,0.550982,0.170304,0.509335,0.166691
136,TRAZSCZ128F42554F4,rock,rock|classic rock|pop,rock|classic rock|pop,0.451593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315145,0.114598,0.550982,0.170304,0.509335,0.166691
137,TRAOQVC128F930B50A,classical,classical,classical,0.451568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.363636,0.143767,0.044437,0.132901,0.043495
138,TRASTIS128F92FA998,classical,classical,classical,0.451568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.363636,0.143767,0.044437,0.132901,0.043495
139,TRAXKGT128F42725B8,classical,classical,classical,0.451568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.363636,0.143767,0.044437,0.132901,0.043495
140,TRBGYHC12903D0626A,classical,classical,classical,0.451568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.363636,0.143767,0.044437,0.132901,0.043495
141,TRAHMIV128F14693DC,rock,rock|80s|pop|progressive rock,rock|80s|pop|progressive rock,0.450145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315145,0.114598,0.548614,0.169572,0.507147,0.165975
142,TRAAFYL128E07856A7,rock,rock|80s|classic rock|hard rock,rock|80s|classic rock|hard rock,0.448756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315145,0.114598,0.546343,0.16887,0.505048,0.165288
143,TRAEGGV128F92F29B2,rock,rock|80s|hard rock|classic rock,rock|80s|hard rock|classic rock,0.448756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315145,0.114598,0.546343,0.16887,0.505048,0.165288
144,TRAGEVS128F145FEAD,rock,rock|classic rock|hard rock|80s,rock|classic rock|hard rock|80s,0.448756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315145,0.114598,0.546343,0.16887,0.505048,0.165288
145,TRAHEWR128F422BDF8,rock,rock|hard rock|80s|classic rock,rock|hard rock|80s|classic rock,0.448756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315145,0.114598,0.546343,0.16887,0.505048,0.165288
146,TRARTJL128F92CB44B,rock,rock|hard rock|80s|classic rock,rock|hard rock|80s|classic rock,0.448756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315145,0.114598,0.546343,0.16887,0.505048,0.165288
147,TRAZTWI128F424CF73,rock,rock|classic rock|80s|hard rock,rock|classic rock|80s|hard rock,0.448756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315145,0.114598,0.546343,0.16887,0.505048,0.165288
148,TRAAUEO128E0780CB9,alternative rock,rock|pop|progressive rock|classic rock|new wave,rock|pop|progressive rock|classic rock|new wave|singer-songwriter,0.445699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.708147,0.218882,0.693053,0.226817
149,TRALMBM128F92EAA15,pop,pop|rock|hard rock,pop|rock|hard rock|singer-songwriter,0.440507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512987,0.186541,0.394666,0.121988,0.403267,0.131978
150,TRBGHRA128F42B90E6,pop,pop|rock|hard rock,pop|rock|hard rock|singer-songwriter,0.440507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512987,0.186541,0.394666,0.121988,0.403267,0.131978
151,TRAXVGE128E0783F1D,pop,pop|rock|new wave,pop|rock|new wave|singer-songwriter,0.440217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512987,0.186541,0.394192,0.121841,0.402829,0.131835
152,TRANRFB128F1481F1E,80s,80s|pop|new wave|rock|classic rock,80s|pop|new wave|rock|classic rock|singer-songwriter,0.439856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.698593,0.215929,0.684222,0.223927
153,TRBDYNW128F425E6BE,classic rock,classic rock|hard rock,classic rock|hard rock,0.43543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.764323,0.277936,0.2575,0.079591,0.238037,0.077903
154,TRBFJDL128F1461579,classic rock,classic rock|hard rock,classic rock|hard rock,0.43543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.764323,0.277936,0.2575,0.079591,0.238037,0.077903
155,TRBHJLT128F1460832,classic rock,classic rock|hard rock,classic rock|hard rock,0.43543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.764323,0.277936,0.2575,0.079591,0.238037,0.077903
156,TRBEFFG128E0793C24,covers,rock|pop|classic rock|new wave|progressive rock,rock|pop|classic rock|new wave|progressive rock,0.433122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.708147,0.218882,0.654621,0.21424
157,TRAOQSA128F42AE616,pop,pop|rock|new wave,pop|rock|new wave,0.427639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512987,0.186541,0.394192,0.121841,0.364397,0.119257
158,TRBGNCL128F428F56F,pop,pop|rock|new wave,pop|rock|new wave,0.427639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512987,0.186541,0.394192,0.121841,0.364397,0.119257
159,TRAGUJK128F42A75C3,hard rock,hard rock|80s|rock|classic rock|pop,hard rock|80s|rock|classic rock|pop,0.427568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699067,0.216075,0.646228,0.211493
160,TRALPXC128E07819A8,punk,rock|classic rock|hard rock|pop|80s,rock|classic rock|hard rock|pop|80s,0.427568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699067,0.216075,0.646228,0.211493
161,TRBFWSP128F92F29B4,hard rock,hard rock|80s|classic rock|rock|pop,hard rock|80s|classic rock|rock|pop,0.427568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699067,0.216075,0.646228,0.211493
162,TRAFSAP128E0780ECF,80s,80s|new wave|pop|rock|classic rock,80s|new wave|pop|rock|classic rock,0.427278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.698593,0.215929,0.64579,0.211349
163,TRAFYGA128F425A92C,80s,80s|pop|rock|new wave|classic rock,80s|pop|rock|new wave|classic rock,0.427278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.698593,0.215929,0.64579,0.211349
164,TRAGHBP128E0793AF7,80s,80s|rock|classic rock|new wave|pop,80s|rock|classic rock|new wave|pop,0.427278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.698593,0.215929,0.64579,0.211349
165,TRAQJAM128F14AC5E8,neue deutsche welle,80s|pop|rock|new wave|classic rock,80s|pop|rock|new wave|classic rock,0.427278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.698593,0.215929,0.64579,0.211349
166,TRATAZV128F425A410,80s,80s|new wave|pop|rock|classic rock,80s|new wave|pop|rock|classic rock,0.427278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.698593,0.215929,0.64579,0.211349
167,TRAVGYX128E078E8A8,new wave,new wave|80s|rock|pop|classic rock,new wave|80s|rock|pop|classic rock,0.427278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.698593,0.215929,0.64579,0.211349
168,TRAXAAS128F146B741,mod,80s|new wave|rock|pop|classic rock,80s|new wave|rock|pop|classic rock,0.427278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.698593,0.215929,0.64579,0.211349
169,TRBIBTE128E078E882,mod,80s|new wave|rock|pop|classic rock,80s|new wave|rock|pop|classic rock,0.427278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.698593,0.215929,0.64579,0.211349
170,TRBIIOT128F423C594,post-punk,new wave|rock|80s|classic rock|pop,new wave|rock|80s|classic rock|pop,0.427278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.698593,0.215929,0.64579,0.211349
171,TRAALHD12903D0BD6A,rock,rock|80s|classic rock,rock|80s|classic rock,0.417812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315145,0.114598,0.495751,0.153232,0.458279,0.149982
172,TRAKWZS128F4284294,rock,rock|classic rock|80s,rock|classic rock|80s,0.417812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315145,0.114598,0.495751,0.153232,0.458279,0.149982
173,TRBALIJ128F14884B5,rock,rock|80s|classic rock,rock|80s|classic rock,0.417812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315145,0.114598,0.495751,0.153232,0.458279,0.149982
174,TRBBANR128F4277C5B,rock,rock|80s|classic rock,rock|80s|classic rock,0.417812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315145,0.114598,0.495751,0.153232,0.458279,0.149982
175,TRABCUQ128E0783E2B,pop,pop|rock,pop|rock|singer-songwriter,0.409563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512987,0.186541,0.344074,0.10635,0.356499,0.116672
176,TRACAKD128F92D5D38,pop,pop|rock,pop|rock|singer-songwriter,0.409563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512987,0.186541,0.344074,0.10635,0.356499,0.116672
177,TRACKAP128F425B741,pop,pop|rock,pop|singer-songwriter|rock,0.409563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512987,0.186541,0.344074,0.10635,0.356499,0.116672
178,TRADVGV128F42BCACE,pop,pop|rock,pop|rock|singer-songwriter,0.409563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512987,0.186541,0.344074,0.10635,0.356499,0.116672
179,TRBAHID128F4278EAF,pop,pop|rock,pop|singer-songwriter|rock,0.409563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512987,0.186541,0.344074,0.10635,0.356499,0.116672
180,TRBAMHJ128F9302A08,pop,pop|rock,pop|rock|singer-songwriter,0.409563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512987,0.186541,0.344074,0.10635,0.356499,0.116672
181,TRBEAMO128F425B75F,pop,pop|rock,pop|rock|singer-songwriter,0.409563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512987,0.186541,0.344074,0.10635,0.356499,0.116672
182,TRAAEEH128E0795DFE,christmas,rock|pop|classic rock|80s,rock|pop|classic rock|80s|singer-songwriter,0.409202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.648475,0.200438,0.637891,0.208764
183,TRAEARU128E0781A02,70s,80s|classic rock|pop|rock,80s|classic rock|pop|rock|singer-songwriter,0.409202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.648475,0.200438,0.637891,0.208764
184,TRANSKF128F147FCB4,80s,80s|pop|rock|classic rock,80s|pop|rock|classic rock|singer-songwriter,0.409202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.648475,0.200438,0.637891,0.208764
185,TRAQGMY128F425A2F5,female vocalists,pop|rock|80s|classic rock,pop|rock|80s|singer-songwriter|classic rock,0.409202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.648475,0.200438,0.637891,0.208764
186,TRAYMKM128F4277046,folk,pop|classic rock|rock|80s,pop|classic rock|singer-songwriter|rock|80s,0.409202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.648475,0.200438,0.637891,0.208764
187,TRBABQW128F148C7FB,soft rock,rock|80s|pop|classic rock,rock|80s|pop|classic rock|singer-songwriter,0.409202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.648475,0.200438,0.637891,0.208764
188,TRBFVZI128F147FCAF,phil collins,pop|80s|rock|classic rock,pop|80s|rock|classic rock|singer-songwriter,0.409202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.648475,0.200438,0.637891,0.208764
189,TRAHZMM128E07838FF,pop,pop|classic rock,pop|classic rock,0.406501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512987,0.186541,0.359632,0.111159,0.332449,0.108801
190,TRAGARS128F427216A,classic rock,classic rock,classic rock,0.404486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.764323,0.277936,0.206908,0.063953,0.191268,0.062597
191,TRAGXBL128F149EBA2,classic rock,classic rock,classic rock,0.404486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.764323,0.277936,0.206908,0.063953,0.191268,0.062597
192,TRAHSSO128EF347345,classic rock,classic rock,classic rock,0.404486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.764323,0.277936,0.206908,0.063953,0.191268,0.062597
193,TRAKJOW128F1489DE4,classic rock,classic rock,classic rock,0.404486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.764323,0.277936,0.206908,0.063953,0.191268,0.062597
194,TRAKMLM128F14932B0,classic rock,classic rock,classic rock,0.404486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.764323,0.277936,0.206908,0.063953,0.191268,0.062597
195,TRAQHWF128F146FF11,classic rock,classic rock,classic rock,0.404486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.764323,0.277936,0.206908,0.063953,0.191268,0.062597
196,TRAUOPC128F92F5EDE,classic rock,classic rock,classic rock,0.404486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.764323,0.277936,0.206908,0.063953,0.191268,0.062597
197,TRAWAHY128F14AA11E,classic rock,classic rock,classic rock,0.404486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.764323,0.277936,0.206908,0.063953,0.191268,0.062597
198,TRBAFWX12903CA9831,classic rock,classic rock,classic rock,0.404486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.764323,0.277936,0.206908,0.063953,0.191268,0.062597
199,TRBGFUW12903CA0E6B,classic rock,classic rock,classic rock,0.404486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.764323,0.277936,0.206908,0.063953,0.191268,0.062597
200,TRACECN128F9310E97,alternative,rock|progressive rock|pop|classic rock,rock|progressive rock|pop|classic rock,0.402467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.658028,0.20339,0.608291,0.199077
201,TRAJXKX128F428021C,guitar virtuoso,rock|progressive rock|80s|hard rock|classic rock,rock|progressive rock|80s|hard rock|classic rock,0.399631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65339,0.201957,0.604003,0.197674
202,TRAUUZF128EF347CD5,hard rock,hard rock|rock|80s|progressive rock|classic rock,hard rock|rock|80s|progressive rock|classic rock,0.399631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65339,0.201957,0.604003,0.197674
203,TRAWYNV128F92F5E7E,hard rock,hard rock|rock|classic rock|progressive rock|80s,hard rock|rock|classic rock|progressive rock|80s,0.399631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65339,0.201957,0.604003,0.197674
204,TRBAOVA128F92F4355,hard rock,hard rock|rock|classic rock|80s|progressive rock,hard rock|rock|classic rock|80s|progressive rock,0.399631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65339,0.201957,0.604003,0.197674
205,TRABZOP128F9316E24,indie,rock|new wave|pop|hard rock|classic rock,rock|new wave|pop|hard rock|classic rock,0.398592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.651692,0.201432,0.602434,0.19716
206,TRAAQCK128F92E8C33,pop,pop|rock,pop|rock,0.396986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512987,0.186541,0.344074,0.10635,0.318067,0.104095
207,TRABAFJ128F42AF24E,pop,pop|rock,pop|rock,0.396986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512987,0.186541,0.344074,0.10635,0.318067,0.104095
208,TRAEBXS128F429933A,pop,pop|rock,pop|rock,0.396986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512987,0.186541,0.344074,0.10635,0.318067,0.104095
209,TRAECBR128F429F8C0,pop,pop|rock,pop|rock,0.396986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512987,0.186541,0.344074,0.10635,0.318067,0.104095
210,TRAFMEJ128F4284652,pop,pop|rock,pop|rock,0.396986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512987,0.186541,0.344074,0.10635,0.318067,0.104095
211,TRAIHFF128EF351817,pop,pop|rock,pop|rock,0.396986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512987,0.186541,0.344074,0.10635,0.318067,0.104095
212,TRAINIF128F426416B,pop,pop|rock,pop|rock,0.396986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512987,0.186541,0.344074,0.10635,0.318067,0.104095
213,TRAIYDL128E0791583,pop,pop|rock,pop|rock,0.396986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512987,0.186541,0.344074,0.10635,0.318067,0.104095
214,TRANNZZ128F92C22F7,pop,pop|rock,pop|rock,0.396986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512987,0.186541,0.344074,0.10635,0.318067,0.104095
215,TRANZFP128E07995A9,pop,pop|rock,pop|rock,0.396986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512987,0.186541,0.344074,0.10635,0.318067,0.104095
216,TRAODGF128F92F3FF9,pop,pop|rock,pop|rock,0.396986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512987,0.186541,0.344074,0.10635,0.318067,0.104095
217,TRAPCIQ128F4241A74,pop,pop|rock,pop|rock,0.396986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512987,0.186541,0.344074,0.10635,0.318067,0.104095
218,TRAQRYZ128F4291DCB,pop,pop|rock,pop|rock,0.396986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512987,0.186541,0.344074,0.10635,0.318067,0.104095
219,TRARFQL128F931E523,pop,pop|rock,pop|rock,0.396986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512987,0.186541,0.344074,0.10635,0.318067,0.104095
220,TRAVANT128F92E3F71,pop,pop|rock,pop|rock,0.396986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512987,0.186541,0.344074,0.10635,0.318067,0.104095
221,TRBALRR128F429625D,pop,pop|rock,pop|rock,0.396986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512987,0.186541,0.344074,0.10635,0.318067,0.104095
222,TRBBXSE128F42798F6,pop,pop|rock,pop|rock,0.396986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512987,0.186541,0.344074,0.10635,0.318067,0.104095
223,TRBCIQL128F427C0AD,pop,pop|rock,pop|rock,0.396986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512987,0.186541,0.344074,0.10635,0.318067,0.104095
224,TRBCIRO128F42B0277,pop,pop|rock,pop|rock,0.396986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512987,0.186541,0.344074,0.10635,0.318067,0.104095
225,TRBECBM128F426AA34,pop,pop|rock,pop|rock,0.396986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512987,0.186541,0.344074,0.10635,0.318067,0.104095
226,TRBEIKK128F14628D6,pop,pop|rock,pop|rock,0.396986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512987,0.186541,0.344074,0.10635,0.318067,0.104095
227,TRBEXUF128F92DF175,pop,pop|rock,pop|rock,0.396986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512987,0.186541,0.344074,0.10635,0.318067,0.104095
228,TRACYOR128F427FB1D,rock nacional,80s|rock|pop|classic rock,80s|rock|pop|classic rock,0.396625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.648475,0.200438,0.599459,0.196187
229,TRAIJLI128F92FC94A,blues,classic rock|rock|80s|pop,classic rock|rock|80s|pop,0.396625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.648475,0.200438,0.599459,0.196187
230,TRATLTV128F92FC979,blues,rock|classic rock|80s|pop,rock|classic rock|80s|pop,0.396625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.648475,0.200438,0.599459,0.196187
231,TRAYTDZ128F93146E3,blues,classic rock|rock|80s|pop,classic rock|rock|80s|pop,0.396625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.648475,0.200438,0.599459,0.196187
232,TRBCGKB12903CC0031,80s,80s|rock|pop|classic rock,80s|rock|pop|classic rock,0.396625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.648475,0.200438,0.599459,0.196187
233,TRBBMQN128EF35F995,rock,rock|pop|progressive rock,rock|pop|progressive rock,0.390515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315145,0.114598,0.451121,0.139437,0.417022,0.13648
234,TRABHWW128F424E9D2,rock,rock|classic rock|hard rock,rock|classic rock|hard rock,0.389126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315145,0.114598,0.44885,0.138735,0.414923,0.135793
235,TRADQAR128F92ED3DC,rock,rock|hard rock|classic rock,rock|hard rock|classic rock,0.389126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315145,0.114598,0.44885,0.138735,0.414923,0.135793
236,TRAFRKU128F933CE16,rock,rock|classic rock|hard rock,rock|classic rock|hard rock,0.389126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315145,0.114598,0.44885,0.138735,0.414923,0.135793
237,TRAIMFD128F92ED3CD,rock,rock|hard rock|classic rock,rock|hard rock|classic rock,0.389126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315145,0.114598,0.44885,0.138735,0.414923,0.135793
238,TRAJLKH128F422C613,rock,rock|classic rock|hard rock,rock|classic rock|hard rock,0.389126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315145,0.114598,0.44885,0.138735,0.414923,0.135793
